,id,name,description,zone,guestCpus,isSharedCpu,memoryMb,imageSpaceGb,maximumPersistentDisks,maximumPersistentDisksSizeGb
498,10040,n1-ultramem-40,"40 vCPUs, 961 GB RAM",us-west1-a,40,False,961.00,0,128,65536
499,10080,n1-ultramem-80,"80 vCPUs, 1922 GB RAM",us-west1-a,80,False,1922.00,0,128,65536
500,1000,f1-micro,1 vCPU (shared physical core) and 0.6 GB RAM,europe-west3-b,1,True,0.60,0,16,3072
501,2000,g1-small,1 vCPU (shared physical core) and 1.7 GB RAM,europe-west3-b,1,True,1.70,0,16,3072
502,4016,n1-highcpu-16,"16 vCPUs, 14.4 GB RAM",europe-west3-b,16,False,14.40,10,128,65536
503,4002,n1-highcpu-2,"2 vCPUs, 1.8 GB RAM",europe-west3-b,2,False,1.80,10,128,65536
504,4032,n1-highcpu-32,"32 vCPUs, 28.8 GB RAM",europe-west3-b,32,False,28.80,0,128,65536
505,4004,n1-highcpu-4,"4 vCPUs, 3.6 GB RAM",europe-west3-b,4,False,3.60,10,128,65536
506,4064,n1-highcpu-64,"64 vCPUs, 57.6 GB RAM",europe-west3-b,64,False,57.60,0,128,65536
507,4008,n1-highcpu-8,"8 vCPUs, 7.2 GB RAM",europe-west3-b,8,False,7.20,10,128,65536
508,4096,n1-highcpu-96,"96 vCPUs, 86 GB RAM",europe-west3-b,96,False,86.40,0,128,65536
509,5016,n1-highmem-16,"16 vCPUs, 104 GB RAM",europe-west3-b,16,False,104.00,10,128,65536
510,5002,n1-highmem-2,"2 vCPUs, 13 GB RAM",europe-west3-b,2,False,13.00,10,128,65536
511,5032,n1-highmem-32,"32 vCPUs, 208 GB RAM",europe-west3-b,32,False,208.00,0,128,65536
512,5004,n1-highmem-4,"4 vCPUs, 26 GB RAM",europe-west3-b,4,False,26.00,10,128,65536
513,5064,n1-highmem-64,"64 vCPUs, 416 GB RAM",europe-west3-b,64,False,416.00,0,128,65536
514,5008,n1-highmem-8,"8 vCPUs, 52 GB RAM",europe-west3-b,8,False,52.00,10,128,65536
515,5096,n1-highmem-96,"96 vCPUs, 624 GB RAM",europe-west3-b,96,False,624.00,0,128,65536
516,9096,n1-megamem-96,"96 vCPUs, 1.4 TB RAM",europe-west3-b,96,False,1433.60,0,128,65536
517,3001,n1-standard-1,"1 vCPU, 3.75 GB RAM",europe-west3-b,1,False,3.75,10,128,65536
518,3016,n1-standard-16,"16 vCPUs, 60 GB RAM",europe-west3-b,16,False,60.00,10,128,65536
519,3002,n1-standard-2,"2 vCPUs, 7.5 GB RAM",europe-west3-b,2,False,7.50,10,128,65536
520,3032,n1-standard-32,"32 vCPUs, 120 GB RAM",europe-west3-b,32,False,120.00,0,128,65536
521,3004,n1-standard-4,"4 vCPUs, 15 GB RAM",europe-west3-b,4,False,15.00,10,128,65536
522,3064,n1-standard-64,"64 vCPUs, 240 GB RAM",europe-west3-b,64,False,240.00,0,128,65536
523,3008,n1-standard-8,"8 vCPUs, 30 GB RAM",europe-west3-b,8,False,30.00,10,128,65536
524,3096,n1-standard-96,"96 vCPUs, 360 GB RAM",europe-west3-b,96,False,360.00,0,128,65536
525,10160,n1-ultramem-160,"160 vCPUs, 3844 GB RAM",europe-west3-b,160,False,3844.00,0,128,65536
526,10040,n1-ultramem-40,"40 vCPUs, 961 GB RAM",europe-west3-b,40,False,961.00,0,128,65536
527,10080,n1-ultramem-80,"80 vCPUs, 1922 GB RAM",europe-west3-b,80,False,1922.00,0,128,65536
528,1000,f1-micro,1 vCPU (shared physical core) and 0.6 GB RAM,europe-west3-c,1,True,0.60,0,16,3072
529,2000,g1-small,1 vCPU (shared physical core) and 1.7 GB RAM,europe-west3-c,1,True,1.70,0,16,3072
530,4016,n1-highcpu-16,"16 vCPUs, 14.4 GB RAM",europe-west3-c,16,False,14.40,10,128,65536
531,4002,n1-highcpu-2,"2 vCPUs, 1.8 GB RAM",europe-west3-c,2,False,1.80,10,128,65536
532,4032,n1-highcpu-32,"32 vCPUs, 28.8 GB RAM",europe-west3-c,32,False,28.80,0,128,65536
533,4004,n1-highcpu-4,"4 vCPUs, 3.6 GB RAM",europe-west3-c,4,False,3.60,10,128,65536
534,4064,n1-highcpu-64,"64 vCPUs, 57.6 GB RAM",europe-west3-c,64,False,57.60,0,128,65536
535,4008,n1-highcpu-8,"8 vCPUs, 7.2 GB RAM",europe-west3-c,8,False,7.20,10,128,65536
536,4096,n1-highcpu-96,"96 vCPUs, 86 GB RAM",europe-west3-c,96,False,86.40,0,128,65536
537,5016,n1-highmem-16,"16 vCPUs, 104 GB RAM",europe-west3-c,16,False,104.00,10,128,65536
538,5002,n1-highmem-2,"2 vCPUs, 13 GB RAM",europe-west3-c,2,False,13.00,10,128,65536
539,5032,n1-highmem-32,"32 vCPUs, 208 GB RAM",europe-west3-c,32,False,208.00,0,128,65536
540,5004,n1-highmem-4,"4 vCPUs, 26 GB RAM",europe-west3-c,4,False,26.00,10,128,65536
541,5064,n1-highmem-64,"64 vCPUs, 416 GB RAM",europe-west3-c,64,False,416.00,0,128,65536
542,5008,n1-highmem-8,"8 vCPUs, 52 GB RAM",europe-west3-c,8,False,52.00,10,128,65536
543,5096,n1-highmem-96,"96 vCPUs, 624 GB RAM",europe-west3-c,96,False,624.00,0,128,65536
544,3001,n1-standard-1,"1 vCPU, 3.75 GB RAM",europe-west3-c,1,False,3.75,10,128,65536
545,3016,n1-standard-16,"16 vCPUs, 60 GB RAM",europe-west3-c,16,False,60.00,10,128,65536
546,3002,n1-standard-2,"2 vCPUs, 7.5 GB RAM",europe-west3-c,2,False,7.50,10,128,65536
547,3032,n1-standard-32,"32 vCPUs, 120 GB RAM",europe-west3-c,32,False,120.00,0,128,65536
548,3004,n1-standard-4,"4 vCPUs, 15 GB RAM",europe-west3-c,4,False,15.00,10,128,65536
549,3064,n1-standard-64,"64 vCPUs, 240 GB RAM",europe-west3-c,64,False,240.00,0,128,65536
550,3008,n1-standard-8,"8 vCPUs, 30 GB RAM",europe-west3-c,8,False,30.00,10,128,65536
551,3096,n1-standard-96,"96 vCPUs, 360 GB RAM",europe-west3-c,96,False,360.00,0,128,65536
552,1000,f1-micro,1 vCPU (shared physical core) and 0.6 GB RAM,europe-west3-a,1,True,0.60,0,16,3072
553,2000,g1-small,1 vCPU (shared physical core) and 1.7 GB RAM,europe-west3-a,1,True,1.70,0,16,3072
554,4016,n1-highcpu-16,"16 vCPUs, 14.4 GB RAM",europe-west3-a,16,False,14.40,10,128,65536
555,4002,n1-highcpu-2,"2 vCPUs, 1.8 GB RAM",europe-west3-a,2,False,1.80,10,128,65536
556,4032,n1-highcpu-32,"32 vCPUs, 28.8 GB RAM",europe-west3-a,32,False,28.80,0,128,65536
557,4004,n1-highcpu-4,"4 vCPUs, 3.6 GB RAM",europe-west3-a,4,False,3.60,10,128,65536
558,4064,n1-highcpu-64,"64 vCPUs, 57.6 GB RAM",europe-west3-a,64,False,57.60,0,128,65536
559,4008,n1-highcpu-8,"8 vCPUs, 7.2 GB RAM",europe-west3-a,8,False,7.20,10,128,65536
560,4096,n1-highcpu-96,"96 vCPUs, 86 GB RAM",europe-west3-a,96,False,86.40,0,128,65536
561,5016,n1-highmem-16,"16 vCPUs, 104 GB RAM",europe-west3-a,16,False,104.00,10,128,65536
562,5002,n1-highmem-2,"2 vCPUs, 13 GB RAM",europe-west3-a,2,False,13.00,10,128,65536
563,5032,n1-highmem-32,"32 vCPUs, 208 GB RAM",europe-west3-a,32,False,208.00,0,128,65536
564,5004,n1-highmem-4,"4 vCPUs, 26 GB RAM",europe-west3-a,4,False,26.00,10,128,65536
565,5064,n1-highmem-64,"64 vCPUs, 416 GB RAM",europe-west3-a,64,False,416.00,0,128,65536
566,5008,n1-highmem-8,"8 vCPUs, 52 GB RAM",europe-west3-a,8,False,52.00,10,128,65536
567,5096,n1-highmem-96,"96 vCPUs, 624 GB RAM",europe-west3-a,96,False,624.00,0,128,65536
568,9096,n1-megamem-96,"96 vCPUs, 1.4 TB RAM",europe-west3-a,96,False,1433.60,0,128,65536
569,3001,n1-standard-1,"1 vCPU, 3.75 GB RAM",europe-west3-a,1,False,3.75,10,128,65536
570,3016,n1-standard-16,"16 vCPUs, 60 GB RAM",europe-west3-a,16,False,60.00,10,128,65536
571,3002,n1-standard-2,"2 vCPUs, 7.5 GB RAM",europe-west3-a,2,False,7.50,10,128,65536
572,3032,n1-standard-32,"32 vCPUs, 120 GB RAM",europe-west3-a,32,False,120.00,0,128,65536
573,3004,n1-standard-4,"4 vCPUs, 15 GB RAM",europe-west3-a,4,False,15.00,10,128,65536
574,3064,n1-standard-64,"64 vCPUs, 240 GB RAM",europe-west3-a,64,False,240.00,0,128,65536
575,3008,n1-standard-8,"8 vCPUs, 30 GB RAM",europe-west3-a,8,False,30.00,10,128,65536
576,3096,n1-standard-96,"96 vCPUs, 360 GB RAM",europe-west3-a,96,False,360.00,0,128,65536
577,10160,n1-ultramem-160,"160 vCPUs, 3844 GB RAM",europe-west3-a,160,False,3844.00,0,128,65536
578,10040,n1-ultramem-40,"40 vCPUs, 961 GB RAM",europe-west3-a,40,False,961.00,0,128,65536
579,10080,n1-ultramem-80,"80 vCPUs, 1922 GB RAM",europe-west3-a,80,False,1922.00,0,128,65536
580,1000,f1-micro,1 vCPU (shared physical core) and 0.6 GB RAM,europe-west2-c,1,True,0.60,0,16,3072
581,2000,g1-small,1 vCPU (shared physical core) and 1.7 GB RAM,europe-west2-c,1,True,1.70,0,16,3072
582,4016,n1-highcpu-16,"16 vCPUs, 14.4 GB RAM",europe-west2-c,16,False,14.40,10,128,65536
583,4002,n1-highcpu-2,"2 vCPUs, 1.8 GB RAM",europe-west2-c,2,False,1.80,10,128,65536
584,4032,n1-highcpu-32,"32 vCPUs, 28.8 GB RAM",europe-west2-c,32,False,28.80,0,128,65536
585,4004,n1-highcpu-4,"4 vCPUs, 3.6 GB RAM",europe-west2-c,4,False,3.60,10,128,65536
586,4064,n1-highcpu-64,"64 vCPUs, 57.6 GB RAM",europe-west2-c,64,False,57.60,0,128,65536
587,4008,n1-highcpu-8,"8 vCPUs, 7.2 GB RAM",europe-west2-c,8,False,7.20,10,128,65536
588,4096,n1-highcpu-96,"96 vCPUs, 86 GB RAM",europe-west2-c,96,False,86.40,0,128,65536
589,5016,n1-highmem-16,"16 vCPUs, 104 GB RAM",europe-west2-c,16,False,104.00,10,128,65536
590,5002,n1-highmem-2,"2 vCPUs, 13 GB RAM",europe-west2-c,2,False,13.00,10,128,65536
591,5032,n1-highmem-32,"32 vCPUs, 208 GB RAM",europe-west2-c,32,False,208.00,0,128,65536
592,5004,n1-highmem-4,"4 vCPUs, 26 GB RAM",europe-west2-c,4,False,26.00,10,128,65536
593,5064,n1-highmem-64,"64 vCPUs, 416 GB RAM",europe-west2-c,64,False,416.00,0,128,65536
594,5008,n1-highmem-8,"8 vCPUs, 52 GB RAM",europe-west2-c,8,False,52.00,10,128,65536
595,5096,n1-highmem-96,"96 vCPUs, 624 GB RAM",europe-west2-c,96,False,624.00,0,128,65536
596,3001,n1-standard-1,"1 vCPU, 3.75 GB RAM",europe-west2-c,1,False,3.75,10,128,65536
597,3016,n1-standard-16,"16 vCPUs, 60 GB RAM",europe-west2-c,16,False,60.00,10,128,65536
598,3002,n1-standard-2,"2 vCPUs, 7.5 GB RAM",europe-west2-c,2,False,7.50,10,128,65536
599,3032,n1-standard-32,"32 vCPUs, 120 GB RAM",europe-west2-c,32,False,120.00,0,128,65536
600,3004,n1-standard-4,"4 vCPUs, 15 GB RAM",europe-west2-c,4,False,15.00,10,128,65536
601,3064,n1-standard-64,"64 vCPUs, 240 GB RAM",europe-west2-c,64,False,240.00,0,128,65536
602,3008,n1-standard-8,"8 vCPUs, 30 GB RAM",europe-west2-c,8,False,30.00,10,128,65536
603,3096,n1-standard-96,"96 vCPUs, 360 GB RAM",europe-west2-c,96,False,360.00,0,128,65536
604,1000,f1-micro,1 vCPU (shared physical core) and 0.6 GB RAM,europe-west2-b,1,True,0.60,0,16,3072
605,2000,g1-small,1 vCPU (shared physical core) and 1.7 GB RAM,europe-west2-b,1,True,1.70,0,16,3072
606,4016,n1-highcpu-16,"16 vCPUs, 14.4 GB RAM",europe-west2-b,16,False,14.40,10,128,65536
607,4002,n1-highcpu-2,"2 vCPUs, 1.8 GB RAM",europe-west2-b,2,False,1.80,10,128,65536
608,4032,n1-highcpu-32,"32 vCPUs, 28.8 GB RAM",europe-west2-b,32,False,28.80,0,128,65536
609,4004,n1-highcpu-4,"4 vCPUs, 3.6 GB RAM",europe-west2-b,4,False,3.60,10,128,65536
610,4064,n1-highcpu-64,"64 vCPUs, 57.6 GB RAM",europe-west2-b,64,False,57.60,0,128,65536
611,4008,n1-highcpu-8,"8 vCPUs, 7.2 GB RAM",europe-west2-b,8,False,7.20,10,128,65536
612,4096,n1-highcpu-96,"96 vCPUs, 86 GB RAM",europe-west2-b,96,False,86.40,0,128,65536
613,5016,n1-highmem-16,"16 vCPUs, 104 GB RAM",europe-west2-b,16,False,104.00,10,128,65536
614,5002,n1-highmem-2,"2 vCPUs, 13 GB RAM",europe-west2-b,2,False,13.00,10,128,65536
615,5032,n1-highmem-32,"32 vCPUs, 208 GB RAM",europe-west2-b,32,False,208.00,0,128,65536
616,5004,n1-highmem-4,"4 vCPUs, 26 GB RAM",europe-west2-b,4,False,26.00,10,128,65536
617,5064,n1-highmem-64,"64 vCPUs, 416 GB RAM",europe-west2-b,64,False,416.00,0,128,65536
618,5008,n1-highmem-8,"8 vCPUs, 52 GB RAM",europe-west2-b,8,False,52.00,10,128,65536
619,5096,n1-highmem-96,"96 vCPUs, 624 GB RAM",europe-west2-b,96,False,624.00,0,128,65536
620,3001,n1-standard-1,"1 vCPU, 3.75 GB RAM",europe-west2-b,1,False,3.75,10,128,65536
621,3016,n1-standard-16,"16 vCPUs, 60 GB RAM",europe-west2-b,16,False,60.00,10,128,65536
622,3002,n1-standard-2,"2 vCPUs, 7.5 GB RAM",europe-west2-b,2,False,7.50,10,128,65536
623,3032,n1-standard-32,"32 vCPUs, 120 GB RAM",europe-west2-b,32,False,120.00,0,128,65536
624,3004,n1-standard-4,"4 vCPUs, 15 GB RAM",europe-west2-b,4,False,15.00,10,128,65536
625,3064,n1-standard-64,"64 vCPUs, 240 GB RAM",europe-west2-b,64,False,240.00,0,128,65536
626,3008,n1-standard-8,"8 vCPUs, 30 GB RAM",europe-west2-b,8,False,30.00,10,128,65536
627,3096,n1-standard-96,"96 vCPUs, 360 GB RAM",europe-west2-b,96,False,360.00,0,128,65536
628,1000,f1-micro,1 vCPU (shared physical core) and 0.6 GB RAM,southamerica-east1-c,1,True,0.60,0,16,3072
629,2000,g1-small,1 vCPU (shared physical core) and 1.7 GB RAM,southamerica-east1-c,1,True,1.70,0,16,3072
630,4016,n1-highcpu-16,"16 vCPUs, 14.4 GB RAM",southamerica-east1-c,16,False,14.40,10,128,65536
631,4002,n1-highcpu-2,"2 vCPUs, 1.8 GB RAM",southamerica-east1-c,2,False,1.80,10,128,65536
632,4032,n1-highcpu-32,"32 vCPUs, 28.8 GB RAM",southamerica-east1-c,32,False,28.80,0,128,65536
633,4004,n1-highcpu-4,"4 vCPUs, 3.6 GB RAM",southamerica-east1-c,4,False,3.60,10,128,65536
634,4064,n1-highcpu-64,"64 vCPUs, 57.6 GB RAM",southamerica-east1-c,64,False,57.60,0,128,65536
635,4008,n1-highcpu-8,"8 vCPUs, 7.2 GB RAM",southamerica-east1-c,8,False,7.20,10,128,65536
636,5016,n1-highmem-16,"16 vCPUs, 104 GB RAM",southamerica-east1-c,16,False,104.00,10,128,65536
637,5002,n1-highmem-2,"2 vCPUs, 13 GB RAM",southamerica-east1-c,2,False,13.00,10,128,65536
638,5032,n1-highmem-32,"32 vCPUs, 208 GB RAM",southamerica-east1-c,32,False,208.00,0,128,65536
639,5004,n1-highmem-4,"4 vCPUs, 26 GB RAM",southamerica-east1-c,4,False,26.00,10,128,65536
640,5064,n1-highmem-64,"64 vCPUs, 416 GB RAM",southamerica-east1-c,64,False,416.00,0,128,65536
641,5008,n1-highmem-8,"8 vCPUs, 52 GB RAM",southamerica-east1-c,8,False,52.00,10,128,65536
642,3001,n1-standard-1,"1 vCPU, 3.75 GB RAM",southamerica-east1-c,1,False,3.75,10,128,65536
643,3016,n1-standard-16,"16 vCPUs, 60 GB RAM",southamerica-east1-c,16,False,60.00,10,128,65536
644,3002,n1-standard-2,"2 vCPUs, 7.5 GB RAM",southamerica-east1-c,2,False,7.50,10,128,65536
645,3032,n1-standard-32,"32 vCPUs, 120 GB RAM",southamerica-east1-c,32,False,120.00,0,128,65536
646,3004,n1-standard-4,"4 vCPUs, 15 GB RAM",southamerica-east1-c,4,False,15.00,10,128,65536
647,3064,n1-standard-64,"64 vCPUs, 240 GB RAM",southamerica-east1-c,64,False,240.00,0,128,65536
648,3008,n1-standard-8,"8 vCPUs, 30 GB RAM",southamerica-east1-c,8,False,30.00,10,128,65536
649,10160,n1-ultramem-160,"160 vCPUs, 3844 GB RAM",southamerica-east1-c,160,False,3844.00,0,128,65536
650,10040,n1-ultramem-40,"40 vCPUs, 961 GB RAM",southamerica-east1-c,40,False,961.00,0,128,65536
651,10080,n1-ultramem-80,"80 vCPUs, 1922 GB RAM",southamerica-east1-c,80,False,1922.00,0,128,65536
652,1000,f1-micro,1 vCPU (shared physical core) and 0.6 GB RAM,southamerica-east1-b,1,True,0.60,0,16,3072
653,2000,g1-small,1 vCPU (shared physical core) and 1.7 GB RAM,southamerica-east1-b,1,True,1.70,0,16,3072
654,4016,n1-highcpu-16,"16 vCPUs, 14.4 GB RAM",southamerica-east1-b,16,False,14.40,10,128,65536
655,4002,n1-highcpu-2,"2 vCPUs, 1.8 GB RAM",southamerica-east1-b,2,False,1.80,10,128,65536
656,4032,n1-highcpu-32,"32 vCPUs, 28.8 GB RAM",southamerica-east1-b,32,False,28.80,0,128,65536
657,4004,n1-highcpu-4,"4 vCPUs, 3.6 GB RAM",southamerica-east1-b,4,False,3.60,10,128,65536
658,4064,n1-highcpu-64,"64 vCPUs, 57.6 GB RAM",southamerica-east1-b,64,False,57.60,0,128,65536
659,4008,n1-highcpu-8,"8 vCPUs, 7.2 GB RAM",southamerica-east1-b,8,False,7.20,10,128,65536
660,5016,n1-highmem-16,"16 vCPUs, 104 GB RAM",southamerica-east1-b,16,False,104.00,10,128,65536
661,5002,n1-highmem-2,"2 vCPUs, 13 GB RAM",southamerica-east1-b,2,False,13.00,10,128,65536
662,5032,n1-highmem-32,"32 vCPUs, 208 GB RAM",southamerica-east1-b,32,False,208.00,0,128,65536
663,5004,n1-highmem-4,"4 vCPUs, 26 GB RAM",southamerica-east1-b,4,False,26.00,10,128,65536
664,5064,n1-highmem-64,"64 vCPUs, 416 GB RAM",southamerica-east1-b,64,False,416.00,0,128,65536
665,5008,n1-highmem-8,"8 vCPUs, 52 GB RAM",southamerica-east1-b,8,False,52.00,10,128,65536
666,3001,n1-standard-1,"1 vCPU, 3.75 GB RAM",southamerica-east1-b,1,False,3.75,10,128,65536
667,3016,n1-standard-16,"16 vCPUs, 60 GB RAM",southamerica-east1-b,16,False,60.00,10,128,65536
668,3002,n1-standard-2,"2 vCPUs, 7.5 GB RAM",southamerica-east1-b,2,False,7.50,10,128,65536
669,3032,n1-standard-32,"32 vCPUs, 120 GB RAM",southamerica-east1-b,32,False,120.00,0,128,65536
670,3004,n1-standard-4,"4 vCPUs, 15 GB RAM",southamerica-east1-b,4,False,15.00,10,128,65536
671,3064,n1-standard-64,"64 vCPUs, 240 GB RAM",southamerica-east1-b,64,False,240.00,0,128,65536
672,3008,n1-standard-8,"8 vCPUs, 30 GB RAM",southamerica-east1-b,8,False,30.00,10,128,65536
673,1000,f1-micro,1 vCPU (shared physical core) and 0.6 GB RAM,southamerica-east1-a,1,True,0.60,0,16,3072
674,2000,g1-small,1 vCPU (shared physical core) and 1.7 GB RAM,southamerica-east1-a,1,True,1.70,0,16,3072
675,4016,n1-highcpu-16,"16 vCPUs, 14.4 GB RAM",southamerica-east1-a,16,False,14.40,10,128,65536
676,4002,n1-highcpu-2,"2 vCPUs, 1.8 GB RAM",southamerica-east1-a,2,False,1.80,10,128,65536
677,4032,n1-highcpu-32,"32 vCPUs, 28.8 GB RAM",southamerica-east1-a,32,False,28.80,0,128,65536
678,4004,n1-highcpu-4,"4 vCPUs, 3.6 GB RAM",southamerica-east1-a,4,False,3.60,10,128,65536
679,4064,n1-highcpu-64,"64 vCPUs, 57.6 GB RAM",southamerica-east1-a,64,False,57.60,0,128,65536
680,4008,n1-highcpu-8,"8 vCPUs, 7.2 GB RAM",southamerica-east1-a,8,False,7.20,10,128,65536
681,5016,n1-highmem-16,"16 vCPUs, 104 GB RAM",southamerica-east1-a,16,False,104.00,10,128,65536
682,5002,n1-highmem-2,"2 vCPUs, 13 GB RAM",southamerica-east1-a,2,False,13.00,10,128,65536
683,5032,n1-highmem-32,"32 vCPUs, 208 GB RAM",southamerica-east1-a,32,False,208.00,0,128,65536
684,5004,n1-highmem-4,"4 vCPUs, 26 GB RAM",southamerica-east1-a,4,False,26.00,10,128,65536
685,5064,n1-highmem-64,"64 vCPUs, 416 GB RAM",southamerica-east1-a,64,False,416.00,0,128,65536
686,5008,n1-highmem-8,"8 vCPUs, 52 GB RAM",southamerica-east1-a,8,False,52.00,10,128,65536
687,3001,n1-standard-1,"1 vCPU, 3.75 GB RAM",southamerica-east1-a,1,False,3.75,10,128,65536
688,3016,n1-standard-16,"16 vCPUs, 60 GB RAM",southamerica-east1-a,16,False,60.00,10,128,65536
689,3002,n1-standard-2,"2 vCPUs, 7.5 GB RAM",southamerica-east1-a,2,False,7.50,10,128,65536
690,3032,n1-standard-32,"32 vCPUs, 120 GB RAM",southamerica-east1-a,32,False,120.00,0,128,65536
691,3004,n1-standard-4,"4 vCPUs, 15 GB RAM",southamerica-east1-a,4,False,15.00,10,128,65536
692,3064,n1-standard-64,"64 vCPUs, 240 GB RAM",southamerica-east1-a,64,False,240.00,0,128,65536
693,3008,n1-standard-8,"8 vCPUs, 30 GB RAM",southamerica-east1-a,8,False,30.00,10,128,65536
694,1000,f1-micro,1 vCPU (shared physical core) and 0.6 GB RAM,europe-west2-a,1,True,0.60,0,16,3072
695,2000,g1-small,1 vCPU (shared physical core) and 1.7 GB RAM,europe-west2-a,1,True,1.70,0,16,3072
696,4016,n1-highcpu-16,"16 vCPUs, 14.4 GB RAM",europe-west2-a,16,False,14.40,10,128,65536
697,4002,n1-highcpu-2,"2 vCPUs, 1.8 GB RAM",europe-west2-a,2,False,1.80,10,128,65536
698,4032,n1-highcpu-32,"32 vCPUs, 28.8 GB RAM",europe-west2-a,32,False,28.80,0,128,65536
699,4004,n1-highcpu-4,"4 vCPUs, 3.6 GB RAM",europe-west2-a,4,False,3.60,10,128,65536
700,4064,n1-highcpu-64,"64 vCPUs, 57.6 GB RAM",europe-west2-a,64,False,57.60,0,128,65536
701,4008,n1-highcpu-8,"8 vCPUs, 7.2 GB RAM",europe-west2-a,8,False,7.20,10,128,65536
702,4096,n1-highcpu-96,"96 vCPUs, 86 GB RAM",europe-west2-a,96,False,86.40,0,128,65536
703,5016,n1-highmem-16,"16 vCPUs, 104 GB RAM",europe-west2-a,16,False,104.00,10,128,65536
704,5002,n1-highmem-2,"2 vCPUs, 13 GB RAM",europe-west2-a,2,False,13.00,10,128,65536
705,5032,n1-highmem-32,"32 vCPUs, 208 GB RAM",europe-west2-a,32,False,208.00,0,128,65536
706,5004,n1-highmem-4,"4 vCPUs, 26 GB RAM",europe-west2-a,4,False,26.00,10,128,65536
707,5064,n1-highmem-64,"64 vCPUs, 416 GB RAM",europe-west2-a,64,False,416.00,0,128,65536
708,5008,n1-highmem-8,"8 vCPUs, 52 GB RAM",europe-west2-a,8,False,52.00,10,128,65536
709,5096,n1-highmem-96,"96 vCPUs, 624 GB RAM",europe-west2-a,96,False,624.00,0,128,65536
710,3001,n1-standard-1,"1 vCPU, 3.75 GB RAM",europe-west2-a,1,False,3.75,10,128,65536
711,3016,n1-standard-16,"16 vCPUs, 60 GB RAM",europe-west2-a,16,False,60.00,10,128,65536
712,3002,n1-standard-2,"2 vCPUs, 7.5 GB RAM",europe-west2-a,2,False,7.50,10,128,65536
713,3032,n1-standard-32,"32 vCPUs, 120 GB RAM",europe-west2-a,32,False,120.00,0,128,65536
714,3004,n1-standard-4,"4 vCPUs, 15 GB RAM",europe-west2-a,4,False,15.00,10,128,65536
715,3064,n1-standard-64,"64 vCPUs, 240 GB RAM",europe-west2-a,64,False,240.00,0,128,65536
716,3008,n1-standard-8,"8 vCPUs, 30 GB RAM",europe-west2-a,8,False,30.00,10,128,65536
717,3096,n1-standard-96,"96 vCPUs, 360 GB RAM",europe-west2-a,96,False,360.00,0,128,65536
718,1000,f1-micro,1 vCPU (shared physical core) and 0.6 GB RAM,australia-southeast1-a,1,True,0.60,0,16,3072
719,2000,g1-small,1 vCPU (shared physical core) and 1.7 GB RAM,australia-southeast1-a,1,True,1.70,0,16,3072
720,4016,n1-highcpu-16,"16 vCPUs, 14.4 GB RAM",australia-southeast1-a,16,False,14.40,10,128,65536
721,4002,n1-highcpu-2,"2 vCPUs, 1.8 GB RAM",australia-southeast1-a,2,False,1.80,10,128,65536
722,4032,n1-highcpu-32,"32 vCPUs, 28.8 GB RAM",australia-southeast1-a,32,False,28.80,0,128,65536
723,4004,n1-highcpu-4,"4 vCPUs, 3.6 GB RAM",australia-southeast1-a,4,False,3.60,10,128,65536
724,4064,n1-highcpu-64,"64 vCPUs, 57.6 GB RAM",australia-southeast1-a,64,False,57.60,0,128,65536
725,4008,n1-highcpu-8,"8 vCPUs, 7.2 GB RAM",australia-southeast1-a,8,False,7.20,10,128,65536
726,4096,n1-highcpu-96,"96 vCPUs, 86 GB RAM",australia-southeast1-a,96,False,86.40,0,128,65536
727,5016,n1-highmem-16,"16 vCPUs, 104 GB RAM",australia-southeast1-a,16,False,104.00,10,128,65536
728,5002,n1-highmem-2,"2 vCPUs, 13 GB RAM",australia-southeast1-a,2,False,13.00,10,128,65536
729,5032,n1-highmem-32,"32 vCPUs, 208 GB RAM",australia-southeast1-a,32,False,208.00,0,128,65536
730,5004,n1-highmem-4,"4 vCPUs, 26 GB RAM",australia-southeast1-a,4,False,26.00,10,128,65536
731,5064,n1-highmem-64,"64 vCPUs, 416 GB RAM",australia-southeast1-a,64,False,416.00,0,128,65536
732,5008,n1-highmem-8,"8 vCPUs, 52 GB RAM",australia-southeast1-a,8,False,52.00,10,128,65536
733,5096,n1-highmem-96,"96 vCPUs, 624 GB RAM",australia-southeast1-a,96,False,624.00,0,128,65536
734,3001,n1-standard-1,"1 vCPU, 3.75 GB RAM",australia-southeast1-a,1,False,3.75,10,128,65536
735,3016,n1-standard-16,"16 vCPUs, 60 GB RAM",australia-southeast1-a,16,False,60.00,10,128,65536
736,3002,n1-standard-2,"2 vCPUs, 7.5 GB RAM",australia-southeast1-a,2,False,7.50,10,128,65536
737,3032,n1-standard-32,"32 vCPUs, 120 GB RAM",australia-southeast1-a,32,False,120.00,0,128,65536
738,3004,n1-standard-4,"4 vCPUs, 15 GB RAM",australia-southeast1-a,4,False,15.00,10,128,65536
739,3064,n1-standard-64,"64 vCPUs, 240 GB RAM",australia-southeast1-a,64,False,240.00,0,128,65536
740,3008,n1-standard-8,"8 vCPUs, 30 GB RAM",australia-southeast1-a,8,False,30.00,10,128,65536
741,3096,n1-standard-96,"96 vCPUs, 360 GB RAM",australia-southeast1-a,96,False,360.00,0,128,65536
742,1000,f1-micro,1 vCPU (shared physical core) and 0.6 GB RAM,asia-southeast1-b,1,True,0.60,0,16,3072
